"DT_GERACAO";"HH_GERACAO";"CD_UF_TSE";"CD_UF_IBGE";"SG_UF";"NM_UF";"CD_MUNICIPIO_TSE";"NM_MUNICIPIO_TSE";"CD_MUNICIPIO_IBGE";"NM_MUNICIPIO_IBGE"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40169";"Durandé";3123528;"Durandé"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40177";"Águas Formosas";3100906;"Águas Formosas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40185";"Entre Folhas";3123858;"Entre Folhas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40193";"Águas Vermelhas";3101003;"Águas Vermelhas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40207";"Fervedouro";3125952;"Fervedouro"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40215";"Aimorés";3101102;"Aimorés"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40223";"Franciscópolis";3126752;"Franciscópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40231";"Aiuruoca";3101201;"Aiuruoca"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40240";"Icaraí De Minas";3130051;"Icaraí De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40258";"Alagoa";3101300;"Alagoa"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40266";"Ipaba";3131158;"Ipaba"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40274";"Albertina";3101409;"Albertina"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40282";"Jaíba";3135050;"Jaíba"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40290";"Além Paraíba";3101508;"Além Paraíba"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40304";"Jampruca";3135076;"Jampruca"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40312";"Alfenas";3101607;"Alfenas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40320";"Juatuba";3136652;"Juatuba"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40339";"Almenara";3101706;"Almenara"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40347";"Lagoa Grande";3137536;"Lagoa Grande"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40355";"Alpercata";3101805;"Alpercata"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40363";"Limeira Do Oeste";3138625;"Limeira Do Oeste"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40371";"Alpinópolis";3101904;"Alpinópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40380";"Lontra";3138658;"Lontra"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40398";"Alterosa";3102001;"Alterosa"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40401";"Mamonas";3139250;"Mamonas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40410";"Alto Rio Doce";3102100;"Alto Rio Doce"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40428";"Mata Verde";3140555;"Mata Verde"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40436";"Alvarenga";3102209;"Alvarenga"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40444";"Matias Cardoso";3140852;"Matias Cardoso"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40452";"Alvinópolis";3102308;"Alvinópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40460";"Montezuma";3143450;"Montezuma"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40479";"Alvorada De Minas";3102407;"Alvorada De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40487";"Naque";3144359;"Naque"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40495";"Amparo Do Serra";3102506;"Amparo Do Serra"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40509";"Novo Oriente De Minas";3145356;"Novo Oriente De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40517";"Andradas";3102605;"Andradas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40525";"Palmópolis";3146750;"Palmópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40533";"Cachoeira De Pajeú";3102704;"Cachoeira De Pajeú"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40541";"Pedras De Maria Da Cruz";3149150;"Pedras De Maria Da Cruz"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40550";"Andrelândia";3102803;"Andrelândia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40568";"Periquito";3149952;"Periquito"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40576";"Antônio Carlos";3102902;"Antônio Carlos"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40584";"Ponto Dos Volantes";3152170;"Ponto Dos Volantes"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40592";"Antônio Dias";3103009;"Antônio Dias"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40606";"Riachinho";3154457;"Riachinho"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40614";"Antônio Prado De Minas";3103108;"Antônio Prado De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40622";"Rosário Da Limeira";3156452;"Rosário Da Limeira"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40630";"Araçaí";3103207;"Araçaí"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40649";"Santa Bárbara Do Leste";3157252;"Santa Bárbara Do Leste"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40657";"Aracitaba";3103306;"Aracitaba"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40665";"Santa Rita De Minas";3159357;"Santa Rita De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40673";"Araçuaí";3103405;"Araçuaí"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40681";"Santana Do Paraíso";3158953;"Santana Do Paraíso"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40690";"Araguari";3103504;"Araguari"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40703";"São João Da Lagoa";3162252;"São João Da Lagoa"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40711";"Arantina";3103603;"Arantina"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40720";"São João Do Manhuaçu";3162559;"São João Do Manhuaçu"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40738";"Araponga";3103702;"Araponga"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40746";"São João Do Manteninha";3162575;"São João Do Manteninha"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40754";"Arapuá";3103801;"Arapuá"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40762";"São João Do Pacuí";3162658;"São João Do Pacuí"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40770";"Araújos";3103900;"Araújos"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40789";"São José Da Lapa";3162955;"São José Da Lapa"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40797";"Araxá";3104007;"Araxá"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40800";"Sarzedo";3165537;"Sarzedo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40819";"Arceburgo";3104106;"Arceburgo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40827";"Sem Peixe";3165560;"Sem-Peixe"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40835";"Arcos";3104205;"Arcos"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40843";"Senador Amaral";3165578;"Senador Amaral"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40851";"Areado";3104304;"Areado"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40860";"Ubaporanga";3170057;"Ubaporanga"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40878";"Argirita";3104403;"Argirita"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40886";"Urucuia";3170529;"Urucuia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40894";"Arinos";3104502;"Arinos"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40908";"Vargem Alegre";3170578;"Vargem Alegre"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40916";"Astolfo Dutra";3104601;"Astolfo Dutra"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40924";"Josenópolis";3136579;"Josenópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40932";"Ataléia";3104700;"Ataléia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40940";"Juvenília";3136959;"Juvenília"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40959";"Augusto De Lima";3104809;"Augusto De Lima"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40967";"Leme Do Prado";3138351;"Leme Do Prado"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40975";"Baependi";3104908;"Baependi"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40983";"Luisburgo";3138674;"Luisburgo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"40991";"Baldim";3105004;"Baldim"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41009";"Luislândia";3138682;"Luislândia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41017";"Bambuí";3105103;"Bambuí"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41025";"Mário Campos";3140159;"Mário Campos"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41033";"Bandeira";3105202;"Bandeira"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41041";"Martins Soares";3140530;"Martins Soares"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41050";"Bandeira Do Sul";3105301;"Bandeira Do Sul"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41068";"Miravânia";3142254;"Miravânia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41076";"Barão De Cocais";3105400;"Barão De Cocais"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41084";"Monte Formoso";3143153;"Monte Formoso"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41092";"Barão De Monte Alto";3105509;"Barão De Monte Alto"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41106";"Natalândia";3144375;"Natalândia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41114";"Barbacena";3105608;"Barbacena"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41122";"Ninheira";3144656;"Ninheira"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41130";"Barra Longa";3105707;"Barra Longa"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41149";"Nova Belém";3144672;"Nova Belém"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41157";"Três Marias";3169356;"Três Marias"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41165";"Nova Porteirinha";3145059;"Nova Porteirinha"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41173";"Barroso";3105905;"Barroso"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41181";"Novorizonte";3145372;"Novorizonte"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41190";"Bela Vista De Minas";3106002;"Bela Vista De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41203";"Olhos D'Água";3145455;"Olhos-D'Água"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41211";"Belmiro Braga";3106101;"Belmiro Braga"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41220";"Oratórios";3145851;"Oratórios"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41238";"Belo Horizonte";3106200;"Belo Horizonte"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41246";"Orizânia";3145877;"Orizânia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41254";"Belo Oriente";3106309;"Belo Oriente"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41262";"Padre Carvalho";3146255;"Padre Carvalho"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41270";"Belo Vale";3106408;"Belo Vale"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41289";"Pai Pedro";3146552;"Pai Pedro"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41297";"Berilo";3106507;"Berilo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41300";"Patis";3147956;"Patis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41319";"Bertópolis";3106606;"Bertópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41327";"Pedra Bonita";3148756;"Pedra Bonita"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41335";"Betim";3106705;"Betim"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41343";"Piedade De Caratinga";3150158;"Piedade De Caratinga"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41351";"Bias Fortes";3106804;"Bias Fortes"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41360";"Pingo D'Água";3150539;"Pingo-D'Água"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41378";"Bicas";3106903;"Bicas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41386";"Pintópolis";3150570;"Pintópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41394";"Biquinhas";3107000;"Biquinhas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41408";"Ponto Chique";3152131;"Ponto Chique"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41416";"Boa Esperança";3107109;"Boa Esperança"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41424";"Reduto";3154150;"Reduto"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41432";"Bocaina De Minas";3107208;"Bocaina De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41440";"Santa Bárbara Do Monte Verde";3157278;"Santa Bárbara Do Monte Verde"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41459";"Bocaiúva";3107307;"Bocaiúva"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41467";"Santa Cruz De Minas";3157336;"Santa Cruz De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41475";"Bom Despacho";3107406;"Bom Despacho"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41483";"Santa Cruz De Salinas";3157377;"Santa Cruz De Salinas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41491";"Bom Jardim De Minas";3107505;"Bom Jardim De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41505";"Santa Helena De Minas";3157658;"Santa Helena De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41513";"Bom Jesus Da Penha";3107604;"Bom Jesus Da Penha"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41521";"Santo Antônio Do Retiro";3160454;"Santo Antônio Do Retiro"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41530";"Bom Jesus Do Amparo";3107703;"Bom Jesus Do Amparo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41548";"São Domingos Das Dores";3160959;"São Domingos Das Dores"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41556";"Bom Jesus Do Galho";3107802;"Bom Jesus Do Galho"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41564";"São Félix De Minas";3161056;"São Félix De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41572";"Bom Repouso";3107901;"Bom Repouso"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41580";"São Geraldo Do Baixio";3161650;"São Geraldo Do Baixio"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41599";"Bom Sucesso";3108008;"Bom Sucesso"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41602";"São João Das Missões";3162450;"São João Das Missões"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41610";"Bonfim";3108107;"Bonfim"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41629";"São Joaquim De Bicas";3162922;"São Joaquim De Bicas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41637";"Bonfinópolis De Minas";3108206;"Bonfinópolis De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41645";"São José Da Barra";3162948;"São José Da Barra"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41653";"Borda Da Mata";3108305;"Borda Da Mata"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41661";"Alto Caparaó";3102050;"Alto Caparaó"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41670";"Botelhos";3108404;"Botelhos"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41688";"Angelândia";3102852;"Angelândia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41696";"Botumirim";3108503;"Botumirim"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41700";"Aricanduva";3104452;"Aricanduva"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41718";"Brasília De Minas";3108602;"Brasília De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41726";"Berizal";3106655;"Berizal"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41734";"Brás Pires";3108701;"Brás Pires"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41742";"Bonito De Minas";3108255;"Bonito De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41750";"Braúnas";3108800;"Braúnas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41769";"Bugre";3109253;"Bugre"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41777";"Brazópolis";3108909;"Brasópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41785";"Cabeceira Grande";3109451;"Cabeceira Grande"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41793";"Brumadinho";3109006;"Brumadinho"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41807";"Campo Azul";3111150;"Campo Azul"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41815";"Bueno Brandão";3109105;"Bueno Brandão"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41823";"Cantagalo";3112059;"Cantagalo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41831";"Buenópolis";3109204;"Buenópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41840";"Catas Altas";3115359;"Catas Altas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41858";"Buritis";3109303;"Buritis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41866";"Catuti";3115474;"Catuti"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41874";"Buritizeiro";3109402;"Buritizeiro"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41882";"Chapada Gaúcha";3116159;"Chapada Gaúcha"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41890";"Cabo Verde";3109501;"Cabo Verde"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41904";"Cônego Marinho";3117836;"Cônego Marinho"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41912";"Cachoeira Da Prata";3109600;"Cachoeira Da Prata"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41920";"Confins";3117876;"Confins"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41939";"Cachoeira De Minas";3109709;"Cachoeira De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41947";"Córrego Fundo";3119955;"Córrego Fundo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41955";"Cachoeira Dourada";3109808;"Cachoeira Dourada"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41963";"Crisólita";3120151;"Crisólita"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41971";"Caetanópolis";3109907;"Caetanópolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41980";"Cuparaque";3120839;"Cuparaque"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"41998";"Caeté";3110004;"Caeté"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42005";"Curral De Dentro";3120870;"Curral De Dentro"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42013";"Caiana";3110103;"Caiana"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42021";"Delta";3121258;"Delta"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42030";"Cajuri";3110202;"Cajuri"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42048";"Dom Bosco";3122470;"Dom Bosco"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42056";"Caldas";3110301;"Caldas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42064";"Frei Lagonegro";3126950;"Frei Lagonegro"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42072";"Camacho";3110400;"Camacho"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42080";"Fruta De Leite";3127073;"Fruta De Leite"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42099";"Camanducaia";3110509;"Camanducaia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42102";"Gameleiras";3127339;"Gameleiras"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42110";"Cambuí";3110608;"Cambuí"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42129";"Glaucilândia";3127354;"Glaucilândia"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42137";"Cambuquira";3110707;"Cambuquira"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42145";"Goiabeira";3127370;"Goiabeira"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42153";"Campanário";3110806;"Campanário"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42161";"Goianá";3127388;"Goianá"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42170";"Campanha";3110905;"Campanha"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42188";"Guaraciama";3128253;"Guaraciama"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42196";"Campestre";3111002;"Campestre"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42200";"Ibiracatu";3129657;"Ibiracatu"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42218";"Campina Verde";3111101;"Campina Verde"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42226";"Imbé De Minas";3130556;"Imbé De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42234";"Campo Belo";3111200;"Campo Belo"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42242";"Indaiabira";3130655;"Indaiabira"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42250";"Campo Do Meio";3111309;"Campo Do Meio"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42269";"Japonvar";3135357;"Japonvar"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42277";"Campo Florido";3111408;"Campo Florido"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42285";"Jenipapo De Minas";3135456;"Jenipapo De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42293";"Campos Altos";3111507;"Campos Altos"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42307";"José Gonçalves De Minas";3136520;"José Gonçalves De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42315";"Campos Gerais";3111606;"Campos Gerais"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42323";"José Raydan";3136553;"José Raydan"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42331";"Canaã";3111705;"Canaã"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42340";"São Sebastião Da Vargem Alegre";3164431;"São Sebastião Da Vargem Alegre"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42358";"Canápolis";3111804;"Canápolis"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42366";"São Sebastião Do Anta";3164472;"São Sebastião Do Anta"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42374";"Cana Verde";3111903;"Cana Verde"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42382";"Serranópolis De Minas";3166956;"Serranópolis De Minas"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42390";"Candeias";3112000;"Candeias"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42404";"Setubinha";3165552;"Setubinha"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42412";"Caparaó";3112109;"Caparaó"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42420";"Taparuba";3168051;"Taparuba"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42439";"Capela Nova";3112208;"Capela Nova"
"12/04/2026";"09:00:07";2;31;"MG";"Minas Gerais";"42447";"União De Minas";3170438;"União De Minas"
